PA,Acute Myocardial Infarction (Heart Attack),4.1
PA,Acute Myocardial Infarction (Heart Attack),3.8
PA,Acute Myocardial Infarction (Heart Attack),3.8
PA,Acute Myocardial Infarction (Heart Attack),0.0
PA,Acute Myocardial Infarction (Heart Attack),0.0
PA,Acute Myocardial Infarction (Heart Attack),0.0
PA,Acute Myocardial Infarction (Heart Attack),0.0
PA,Acute Myocardial Infarction (Heart Attack),0.0
PA,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),4.2
RI,Acute Myocardial Infarction (Heart Attack),3.6
RI,Acute Myocardial Infarction (Heart Attack),5.2
RI,Acute Myocardial Infarction (Heart Attack),5.8
RI,Acute Myocardial Infarction (Heart Attack),2.9
RI,Acute Myocardial Infarction (Heart Attack),2.3
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),4.0
RI,Acute Myocardial Infarction (Heart Attack),11.8
RI,Acute Myocardial Infarction (Heart Attack),5.6
RI,Acute Myocardial Infarction (Heart Attack),13.6
RI,Acute Myocardial Infarction (Heart Attack),4.3
RI,Acute Myocardial Infarction (Heart Attack),3.3
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),5.6
RI,Acute Myocardial Infarction (Heart Attack),4.1
PA,Diabetes,18.6
RI,Acute Myocardial Infarction (Heart Attack),0.0
RI,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),4.6
SC,Acute Myocardial Infarction (Heart Attack),4.0
SC,Acute Myocardial Infarction (Heart Attack),5.9
SC,Acute Myocardial Infarction (Heart Attack),6.6
SC,Acute Myocardial Infarction (Heart Attack),2.8
SC,Acute Myocardial Infarction (Heart Attack),2.4
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),1.0
SC,Acute Myocardial Infarction (Heart Attack),5.4
SC,Acute Myocardial Infarction (Heart Attack),11.7
SC,Acute Myocardial Infarction (Heart Attack),6.4
SC,Acute Myocardial Infarction (Heart Attack),15.0
SC,Acute Myocardial Infarction (Heart Attack),5.0
SC,Acute Myocardial Infarction (Heart Attack),4.0
SC,Acute Myocardial Infarction (Heart Attack),4.1
SC,Acute Myocardial Infarction (Heart Attack),4.1
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),0.0
SC,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),5.1
SD,Acute Myocardial Infarction (Heart Attack),4.4
SD,Acute Myocardial Infarction (Heart Attack),6.1
SD,Acute Myocardial Infarction (Heart Attack),6.9
SD,Acute Myocardial Infarction (Heart Attack),3.4
SD,Acute Myocardial Infarction (Heart Attack),2.8
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),4.0
SD,Acute Myocardial Infarction (Heart Attack),15.9
SD,Acute Myocardial Infarction (Heart Attack),7.0
SD,Acute Myocardial Infarction (Heart Attack),17.1
SD,Acute Myocardial Infarction (Heart Attack),5.0
SD,Acute Myocardial Infarction (Heart Attack),3.9
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),0.0
SD,Acute Myocardial Infarction (Heart Attack),7.1
SD,Acute Myocardial Infarction (Heart Attack),8.2
TN,Acute Myocardial Infarction (Heart Attack),4.9
TN,Acute Myocardial Infarction (Heart Attack),5.7
TN,Acute Myocardial Infarction (Heart Attack),7.1
RI,Diabetes,16.8
TN,Acute Myocardial Infarction (Heart Attack),6.4
TN,Acute Myocardial Infarction (Heart Attack),3.8
TN,Acute Myocardial Infarction (Heart Attack),4.3
TN,Acute Myocardial Infarction (Heart Attack),0.0
TN,Acute Myocardial Infarction (Heart Attack),0.0
TN,Acute Myocardial Infarction (Heart Attack),6.8
TN,Acute Myocardial Infarction (Heart Attack),15.1
TN,Acute Myocardial Infarction (Heart Attack),8.0
TN,Acute Myocardial Infarction (Heart Attack),15.8
TN,Acute Myocardial Infarction (Heart Attack),5.9
TN,Acute Myocardial Infarction (Heart Attack),4.7
TN,Acute Myocardial Infarction (Heart Attack),5.4
TN,Acute Myocardial Infarction (Heart Attack),5.2
TN,Acute Myocardial Infarction (Heart Attack),0.0
TN,Acute Myocardial Infarction (Heart Attack),0.0
TN,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),4.4
TN,Acute Myocardial Infarction (Heart Attack),0.0
TN,Acute Myocardial Infarction (Heart Attack),9.1
TN,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),3.6
TX,Acute Myocardial Infarction (Heart Attack),3.7
TX,Acute Myocardial Infarction (Heart Attack),4.5
TX,Acute Myocardial Infarction (Heart Attack),4.6
TX,Acute Myocardial Infarction (Heart Attack),2.7
TX,Acute Myocardial Infarction (Heart Attack),2.9
TX,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),0.9
TX,Acute Myocardial Infarction (Heart Attack),4.3
TX,Acute Myocardial Infarction (Heart Attack),11.6
TX,Acute Myocardial Infarction (Heart Attack),5.3
TX,Acute Myocardial Infarction (Heart Attack),13.7
TX,Acute Myocardial Infarction (Heart Attack),4.7
TX,Acute Myocardial Infarction (Heart Attack),3.8
TX,Acute Myocardial Infarction (Heart Attack),4.1
TX,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),2.4
TX,Acute Myocardial Infarction (Heart Attack),3.0
TX,Acute Myocardial Infarction (Heart Attack),0.0
TX,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),3.2
UT,Acute Myocardial Infarction (Heart Attack),2.9
UT,Acute Myocardial Infarction (Heart Attack),4.1
UT,Acute Myocardial Infarction (Heart Attack),4.7
UT,Acute Myocardial Infarction (Heart Attack),1.8
UT,Acute Myocardial Infarction (Heart Attack),1.8
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),0.7
UT,Acute Myocardial Infarction (Heart Attack),3.7
UT,Acute Myocardial Infarction (Heart Attack),11.1
UT,Acute Myocardial Infarction (Heart Attack),4.6
UT,Acute Myocardial Infarction (Heart Attack),15.0
UT,Acute Myocardial Infarction (Heart Attack),3.0
UT,Acute Myocardial Infarction (Heart Attack),3.0
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),4.2
UT,Acute Myocardial Infarction (Heart Attack),2.5
UT,Acute Myocardial Infarction (Heart Attack),0.0
UT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),3.8
VT,Acute Myocardial Infarction (Heart Attack),3.1
VT,Acute Myocardial Infarction (Heart Attack),4.0
VT,Acute Myocardial Infarction (Heart Attack),4.9
VT,Acute Myocardial Infarction (Heart Attack),2.8
VT,Acute Myocardial Infarction (Heart Attack),2.3
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),3.8
VT,Acute Myocardial Infarction (Heart Attack),10.5
VT,Acute Myocardial Infarction (Heart Attack),5.2
VT,Acute Myocardial Infarction (Heart Attack),14.4
VT,Acute Myocardial Infarction (Heart Attack),3.8
VT,Acute Myocardial Infarction (Heart Attack),3.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VT,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),3.8
VA,Acute Myocardial Infarction (Heart Attack),4.2
VA,Acute Myocardial Infarction (Heart Attack),5.3
VA,Acute Myocardial Infarction (Heart Attack),5.1
VA,Acute Myocardial Infarction (Heart Attack),2.8
VA,Acute Myocardial Infarction (Heart Attack),3.1
VA,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),0.8
VA,Acute Myocardial Infarction (Heart Attack),5.4
VA,Acute Myocardial Infarction (Heart Attack),11.2
VA,Acute Myocardial Infarction (Heart Attack),5.9
VA,Acute Myocardial Infarction (Heart Attack),13.5
VA,Acute Myocardial Infarction (Heart Attack),4.7
VA,Acute Myocardial Infarction (Heart Attack),3.8
VA,Acute Myocardial Infarction (Heart Attack),4.0
VA,Acute Myocardial Infarction (Heart Attack),4.1
SC,Diabetes,21.3
VA,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),0.0
VA,Acute Myocardial Infarction (Heart Attack),7.6
VA,Acute Myocardial Infarction (Heart Attack),8.7
WA,Acute Myocardial Infarction (Heart Attack),3.4
WA,Acute Myocardial Infarction (Heart Attack),3.8
WA,Acute Myocardial Infarction (Heart Attack),4.5
WA,Acute Myocardial Infarction (Heart Attack),4.2
WA,Acute Myocardial Infarction (Heart Attack),2.8
WA,Acute Myocardial Infarction (Heart Attack),3.1
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),0.8
WA,Acute Myocardial Infarction (Heart Attack),4.3
WA,Acute Myocardial Infarction (Heart Attack),10.7
WA,Acute Myocardial Infarction (Heart Attack),5.2
WA,Acute Myocardial Infarction (Heart Attack),13.4
WA,Acute Myocardial Infarction (Heart Attack),4.1
WA,Acute Myocardial Infarction (Heart Attack),3.3
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),3.3
WA,Acute Myocardial Infarction (Heart Attack),0.0
WA,Acute Myocardial Infarction (Heart Attack),5.5
WA,Acute Myocardial Infarction (Heart Attack),5.2
WV,Acute Myocardial Infarction (Heart Attack),7.4
WV,Acute Myocardial Infarction (Heart Attack),6.0
WV,Acute Myocardial Infarction (Heart Attack),7.5
WV,Acute Myocardial Infarction (Heart Attack),8.9
WV,Acute Myocardial Infarction (Heart Attack),4.8
USM,Acute Myocardial Infarction (Heart Attack),3.1
WV,Acute Myocardial Infarction (Heart Attack),6.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
WV,Acute Myocardial Infarction (Heart Attack),2.4
WV,Acute Myocardial Infarction (Heart Attack),7.4
WV,Acute Myocardial Infarction (Heart Attack),17.4
WV,Acute Myocardial Infarction (Heart Attack),9.7
WV,Acute Myocardial Infarction (Heart Attack),16.5
WV,Acute Myocardial Infarction (Heart Attack),7.3
WV,Acute Myocardial Infarction (Heart Attack),5.9
WV,Acute Myocardial Infarction (Heart Attack),7.4
WV,Acute Myocardial Infarction (Heart Attack),8.3
WV,Acute Myocardial Infarction (Heart Attack),0.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
SD,Diabetes,20.0
WV,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),3.7
WI,Acute Myocardial Infarction (Heart Attack),3.2
WI,Acute Myocardial Infarction (Heart Attack),4.3
WI,Acute Myocardial Infarction (Heart Attack),4.8
WI,Acute Myocardial Infarction (Heart Attack),2.6
WI,Acute Myocardial Infarction (Heart Attack),2.1
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),3.1
WI,Acute Myocardial Infarction (Heart Attack),10.8
WI,Acute Myocardial Infarction (Heart Attack),4.7
WI,Acute Myocardial Infarction (Heart Attack),14.9
WI,Acute Myocardial Infarction (Heart Attack),3.8
WI,Acute Myocardial Infarction (Heart Attack),3.1
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WI,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),4.0
WY,Acute Myocardial Infarction (Heart Attack),4.6
WY,Acute Myocardial Infarction (Heart Attack),5.2
WY,Acute Myocardial Infarction (Heart Attack),5.9
WY,Acute Myocardial Infarction (Heart Attack),3.0
WY,Acute Myocardial Infarction (Heart Attack),3.4
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),5.3
WY,Acute Myocardial Infarction (Heart Attack),13.1
WY,Acute Myocardial Infarction (Heart Attack),6.4
WY,Acute Myocardial Infarction (Heart Attack),15.1
WY,Acute Myocardial Infarction (Heart Attack),4.5
WY,Acute Myocardial Infarction (Heart Attack),3.7
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),0.0
WY,Acute Myocardial Infarction (Heart Attack),8.2
USM,Acute Myocardial Infarction (Heart Attack),3.8
USM,Acute Myocardial Infarction (Heart Attack),4.4
USM,Acute Myocardial Infarction (Heart Attack),5.5
USM,Acute Myocardial Infarction (Heart Attack),5.1
USM,Acute Myocardial Infarction (Heart Attack),2.7
USM,Acute Myocardial Infarction (Heart Attack),4.9
USM,Acute Myocardial Infarction (Heart Attack),3.7
USM,Acute Myocardial Infarction (Heart Attack),4.7
USM,Acute Myocardial Infarction (Heart Attack),4.3
USM,Acute Myocardial Infarction (Heart Attack),0.5
USM,Acute Myocardial Infarction (Heart Attack),0.9
USM,Acute Myocardial Infarction (Heart Attack),3.8
USM,Acute Myocardial Infarction (Heart Attack),2.6
USM,Acute Myocardial Infarction (Heart Attack),6.1
USM,Acute Myocardial Infarction (Heart Attack),6.1
AL,Acute Myocardial Infarction (Heart Attack),4.6
AL,Acute Myocardial Infarction (Heart Attack),5.2
AL,Acute Myocardial Infarction (Heart Attack),5.9
AL,Acute Myocardial Infarction (Heart Attack),6.4
AL,Acute Myocardial Infarction (Heart Attack),3.5
AL,Acute Myocardial Infarction (Heart Attack),4.1
AL,Acute Myocardial Infarction (Heart Attack),0.0
AL,Acute Myocardial Infarction (Heart Attack),1.7
AL,Acute Myocardial Infarction (Heart Attack),5.0
AL,Acute Myocardial Infarction (Heart Attack),13.4
AL,Acute Myocardial Infarction (Heart Attack),6.9
AL,Acute Myocardial Infarction (Heart Attack),13.6
AL,Acute Myocardial Infarction (Heart Attack),5.7
AL,Acute Myocardial Infarction (Heart Attack),4.7
AL,Acute Myocardial Infarction (Heart Attack),4.3
AL,Acute Myocardial Infarction (Heart Attack),4.2
AL,Acute Myocardial Infarction (Heart Attack),0.0
AL,Acute Myocardial Infarction (Heart Attack),0.0
AL,Acute Myocardial Infarction (Heart Attack),0.0
AL,Acute Myocardial Infarction (Heart Attack),0.0
AL,Acute Myocardial Infarction (Heart Attack),10.3
AL,Acute Myocardial Infarction (Heart Attack),11.2
AK,Acute Myocardial Infarction (Heart Attack),2.9
AK,Acute Myocardial Infarction (Heart Attack),2.9
AK,Acute Myocardial Infarction (Heart Attack),3.4
AK,Acute Myocardial Infarction (Heart Attack),3.5
AK,Acute Myocardial Infarction (Heart Attack),2.4
AK,Acute Myocardial Infarction (Heart Attack),2.4
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),3.0
AK,Acute Myocardial Infarction (Heart Attack),10.3
AK,Acute Myocardial Infarction (Heart Attack),4.2
AK,Acute Myocardial Infarction (Heart Attack),7.9
AK,Acute Myocardial Infarction (Heart Attack),2.4
AK,Acute Myocardial Infarction (Heart Attack),2.2
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
KS,Coronary Heart Disease,15.1
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),0.0
AK,Acute Myocardial Infarction (Heart Attack),4.7
AZ,Acute Myocardial Infarction (Heart Attack),3.7
AZ,Acute Myocardial Infarction (Heart Attack),4.3
AZ,Acute Myocardial Infarction (Heart Attack),5.6
AZ,Acute Myocardial Infarction (Heart Attack),5.1
AZ,Acute Myocardial Infarction (Heart Attack),2.5
AZ,Acute Myocardial Infarction (Heart Attack),3.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),4.1
AZ,Acute Myocardial Infarction (Heart Attack),11.4
AZ,Acute Myocardial Infarction (Heart Attack),5.7
AZ,Acute Myocardial Infarction (Heart Attack),15.1
AZ,Acute Myocardial Infarction (Heart Attack),5.2
AZ,Acute Myocardial Infarction (Heart Attack),4.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),3.9
AZ,Acute Myocardial Infarction (Heart Attack),3.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AZ,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),5.4
AR,Acute Myocardial Infarction (Heart Attack),4.6
AR,Acute Myocardial Infarction (Heart Attack),5.7
AR,Acute Myocardial Infarction (Heart Attack),6.5
AR,Acute Myocardial Infarction (Heart Attack),4.4
AR,Acute Myocardial Infarction (Heart Attack),3.8
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),6.8
AR,Acute Myocardial Infarction (Heart Attack),13.2
AR,Acute Myocardial Infarction (Heart Attack),7.6
AR,Acute Myocardial Infarction (Heart Attack),16.8
AR,Acute Myocardial Infarction (Heart Attack),6.0
AR,Acute Myocardial Infarction (Heart Attack),4.8
AR,Acute Myocardial Infarction (Heart Attack),3.9
AR,Acute Myocardial Infarction (Heart Attack),3.5
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),0.0
AR,Acute Myocardial Infarction (Heart Attack),7.7
AR,Acute Myocardial Infarction (Heart Attack),6.5
CA,Acute Myocardial Infarction (Heart Attack),2.8
CA,Acute Myocardial Infarction (Heart Attack),3.0
CA,Acute Myocardial Infarction (Heart Attack),3.7
CA,Acute Myocardial Infarction (Heart Attack),3.6
CA,Acute Myocardial Infarction (Heart Attack),2.1
CA,Acute Myocardial Infarction (Heart Attack),2.4
CA,Acute Myocardial Infarction (Heart Attack),0.0
CA,Acute Myocardial Infarction (Heart Attack),0.6
CA,Acute Myocardial Infarction (Heart Attack),3.8
CA,Acute Myocardial Infarction (Heart Attack),8.5
CA,Acute Myocardial Infarction (Heart Attack),4.3
CA,Acute Myocardial Infarction (Heart Attack),11.5
CA,Acute Myocardial Infarction (Heart Attack),4.2
CA,Acute Myocardial Infarction (Heart Attack),3.1
CA,Acute Myocardial Infarction (Heart Attack),3.2
CA,Acute Myocardial Infarction (Heart Attack),3.2
CA,Acute Myocardial Infarction (Heart Attack),0.0
CA,Acute Myocardial Infarction (Heart Attack),0.0
CA,Acute Myocardial Infarction (Heart Attack),1.7
CA,Acute Myocardial Infarction (Heart Attack),2.2
CA,Acute Myocardial Infarction (Heart Attack),5.4
CA,Acute Myocardial Infarction (Heart Attack),4.9
CO,Acute Myocardial Infarction (Heart Attack),3.2
CO,Acute Myocardial Infarction (Heart Attack),3.0
CO,Acute Myocardial Infarction (Heart Attack),4.1
CO,Acute Myocardial Infarction (Heart Attack),4.3
CO,Acute Myocardial Infarction (Heart Attack),2.2
CO,Acute Myocardial Infarction (Heart Attack),2.0
CO,Acute Myocardial Infarction (Heart Attack),0.0
CO,Acute Myocardial Infarction (Heart Attack),0.6
CO,Acute Myocardial Infarction (Heart Attack),3.5
CO,Acute Myocardial Infarction (Heart Attack),9.8
CO,Acute Myocardial Infarction (Heart Attack),4.4
CO,Acute Myocardial Infarction (Heart Attack),13.1
CO,Acute Myocardial Infarction (Heart Attack),3.1
CO,Acute Myocardial Infarction (Heart Attack),2.6
CO,Acute Myocardial Infarction (Heart Attack),4.2
CO,Acute Myocardial Infarction (Heart Attack),4.0
CO,Acute Myocardial Infarction (Heart Attack),0.0
CO,Acute Myocardial Infarction (Heart Attack),0.0
CO,Acute Myocardial Infarction (Heart Attack),3.4
CO,Acute Myocardial Infarction (Heart Attack),4.2
CO,Acute Myocardial Infarction (Heart Attack),3.9
CO,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),3.2
CT,Acute Myocardial Infarction (Heart Attack),3.7
CT,Acute Myocardial Infarction (Heart Attack),5.3
CT,Acute Myocardial Infarction (Heart Attack),4.7
CT,Acute Myocardial Infarction (Heart Attack),1.8
CT,Acute Myocardial Infarction (Heart Attack),2.3
CT,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),3.4
CT,Acute Myocardial Infarction (Heart Attack),10.7
CT,Acute Myocardial Infarction (Heart Attack),5.0
CT,Acute Myocardial Infarction (Heart Attack),12.1
CT,Acute Myocardial Infarction (Heart Attack),4.1
CT,Acute Myocardial Infarction (Heart Attack),3.1
CT,Acute Myocardial Infarction (Heart Attack),2.8
CT,Acute Myocardial Infarction (Heart Attack),2.8
CT,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),3.6
CT,Acute Myocardial Infarction (Heart Attack),4.4
CT,Acute Myocardial Infarction (Heart Attack),0.0
CT,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),4.0
DE,Acute Myocardial Infarction (Heart Attack),4.8
DE,Acute Myocardial Infarction (Heart Attack),5.5
DE,Acute Myocardial Infarction (Heart Attack),4.7
DE,Acute Myocardial Infarction (Heart Attack),3.4
DE,Acute Myocardial Infarction (Heart Attack),4.2
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),4.7
DE,Acute Myocardial Infarction (Heart Attack),12.7
DE,Acute Myocardial Infarction (Heart Attack),6.2
DE,Acute Myocardial Infarction (Heart Attack),11.9
DE,Acute Myocardial Infarction (Heart Attack),5.4
DE,Acute Myocardial Infarction (Heart Attack),3.9
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DE,Acute Myocardial Infarction (Heart Attack),0.0
DC,Cardiovascular Diseases,3.0
DC,Cardiovascular Diseases,2.9
DC,Cardiovascular Diseases,3.8
DC,Cardiovascular Diseases,4.0
DC,Cardiovascular Diseases,2.1
DC,Cardiovascular Diseases,2.1
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,2.7
DC,Cardiovascular Diseases,9.6
DC,Cardiovascular Diseases,4.7
DC,Cardiovascular Diseases,13.3
DC,Cardiovascular Diseases,0.7
DC,Cardiovascular Diseases,0.9
DC,Cardiovascular Diseases,3.9
DC,Cardiovascular Diseases,4.3
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
DC,Cardiovascular Diseases,
FL,Acute Myocardial Infarction (Heart Attack),5.1
FL,Acute Myocardial Infarction (Heart Attack),4.1
FL,Acute Myocardial Infarction (Heart Attack),5.4
FL,Acute Myocardial Infarction (Heart Attack),6.6
FL,Acute Myocardial Infarction (Heart Attack),3.8
FL,Acute Myocardial Infarction (Heart Attack),3.0
FL,Acute Myocardial Infarction (Heart Attack),0.0
FL,Acute Myocardial Infarction (Heart Attack),0.9
FL,Acute Myocardial Infarction (Heart Attack),5.8
FL,Acute Myocardial Infarction (Heart Attack),11.9
FL,Acute Myocardial Infarction (Heart Attack),6.9
FL,Acute Myocardial Infarction (Heart Attack),13.2
FL,Acute Myocardial Infarction (Heart Attack),6.3
FL,Acute Myocardial Infarction (Heart Attack),4.4
FL,Acute Myocardial Infarction (Heart Attack),2.3
FL,Acute Myocardial Infarction (Heart Attack),2.3
FL,Acute Myocardial Infarction (Heart Attack),0.0
FL,Acute Myocardial Infarction (Heart Attack),0.0
FL,Acute Myocardial Infarction (Heart Attack),4.3
FL,Acute Myocardial Infarction (Heart Attack),4.5
FL,Acute Myocardial Infarction (Heart Attack),0.0
FL,Acute Myocardial Infarction (Heart Attack),0.0
GA,Acute Myocardial Infarction (Heart Attack),4.3
GA,Acute Myocardial Infarction (Heart Attack),4.5
GA,Acute Myocardial Infarction (Heart Attack),5.9
GA,Acute Myocardial Infarction (Heart Attack),5.9
GA,Acute Myocardial Infarction (Heart Attack),2.9
GA,Acute Myocardial Infarction (Heart Attack),3.3
GA,Acute Myocardial Infarction (Heart Attack),0.0
GA,Acute Myocardial Infarction (Heart Attack),0.0
GA,Acute Myocardial Infarction (Heart Attack),6.8
GA,Acute Myocardial Infarction (Heart Attack),10.4
GA,Acute Myocardial Infarction (Heart Attack),6.3
GA,Acute Myocardial Infarction (Heart Attack),15.6
GA,Acute Myocardial Infarction (Heart Attack),5.2
